file_name,mol_len,atom_coords,vibrationalfrequence,smiles_basic,smiles_stereo,inchi_basic,inchi_stereo,A,B,C,miu,alpha,homo,lumo,gap,R2,zpve,Uo,U,H,G,Cv
dsgdb9nsd_000274.xyz,20,"C	-0.0173517587	 1.604163378	 0.0776843933	-0.378043
C	 0.0137452668	 0.0760507483	-0.0218915226	-0.172908
C	-1.3871266182	-0.5470512585	-0.0319811134	-0.143121
C	-1.4247795598	-2.086225008	-0.0393961555	 0.045082
C	-2.8614315699	-2.5896020434	 0.1570580024	-0.387628
C	-0.8165716675	-2.6843099956	-1.316337183	-0.379805
H	 0.9926255731	 2.0262060556	 0.0836080517	 0.109131
H	-0.5569954628	 2.0449455642	-0.768113015	 0.112651
H	-0.520486679	 1.9315703095	 0.9945343895	 0.11217
H	 0.5600444487	-0.2137082173	-0.9273574667	 0.097463
H	 0.5848954991	-0.3336200267	 0.8222726615	 0.091851
H	-1.9339315212	-0.189482391	 0.8515671048	 0.085366
H	-1.9459499815	-0.1716513099	-0.9021888246	 0.08607
H	-0.8268260784	-2.4369097399	 0.8149972304	 0.06806
H	-3.5056928252	-2.2661116425	-0.6695649242	 0.109833
H	-2.8988082924	-3.683453301	 0.1960387275	 0.106849
H	-3.2962510899	-2.2051057434	 1.0858203202	 0.107458
H	 0.2343161552	-2.40821518	-1.4420496935	 0.112758
H	-0.8697860366	-3.7780818748	-1.3000758572	 0.107896
H	-1.3608382619	-2.3403361934	-2.2046313559	 0.108866",80.1393	113.9141	179.2085	226.1774	247.4936	256.2752	317.9268	377.3397	439.224	443.3827	744.5146	816.4804	864.1517	900.0187	927.6744	962.9052	970.3747	1025.837	1049.6149	1081.7732	1167.6986	1194.6092	1205.7712	1272.0358	1303.2034	1330.6708	1359.0099	1371.4476	1396.3759	1399.335	1413.8178	1421.698	1478.1713	1489.0671	1492.8794	1496.4934	1500.3761	1505.4369	1509.1313	1513.1757	2989.7446	2997.7529	3016.5428	3021.8459	3027.087	3028.3271	3029.4415	3057.3269	3085.4415	3091.3633	3094.7945	3097.2238	3099.6336	3107.1861,CCCC(C)C,CCCC(C)C,"1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3","1S/C6H14/c1-4-5-6(2)3/h6H,4-5H2,1-3H3",6.59674,1.69478,1.45846,0.0898,67.45,-0.3042,0.0859,0.3901,906.7075,0.188151,-236.917664,-236.909314,-236.90837,-236.949789,29.991
dsgdb9nsd_000275.xyz,18,"C	 0.0218629765	 1.5685773647	-0.0091476343	-0.382094
C	 0.0012086018	 0.0381474926	-0.0033581998	-0.159141
C	-1.4140700403	-0.5455928383	 0.0456063845	-0.170542
C	-1.4485755331	-2.0779543315	-0.0219729936	 0.138447
C	-2.8662223512	-2.6365633289	 0.1059297296	-0.401396
O	-0.8108875285	-2.5651501715	-1.2032032841	-0.428268
H	 1.0460083204	 1.9536177266	-0.0401618858	 0.111403
H	-0.5096724544	 1.9695651611	-0.8797875589	 0.110293
H	-0.4600769849	 1.9778204454	 0.8861323974	 0.110659
H	 0.5092516473	-0.3506801677	-0.8921876993	 0.108657
H	 0.5714469842	-0.3336242746	 0.8584281757	 0.092239
H	-1.922797064	-0.2179365389	 0.9624149009	 0.090719
H	-2.0096727869	-0.1448653631	-0.7898071421	 0.078362
H	-0.8340326944	-2.4785293959	 0.7948678133	 0.086064
H	-3.5102864734	-2.2467648616	-0.6928567073	 0.103958
H	-2.8534197432	-3.727333278	 0.031347255	 0.122402
H	-3.3197286815	-2.3575241078	 1.0626173852	 0.114387
H	-1.3390702745	-2.2751113328	-1.9556751063	 0.273852",91.0747	115.8533	173.4889	243.3979	251.5065	288.8279	331.3938	373.235	476.9194	492.5505	748.855	833.8287	871.1894	897.9878	956.0031	1002.1694	1044.2443	1066.7185	1101.7889	1140.7717	1176.2975	1245.4052	1291.6478	1308.4952	1344.6344	1364.4654	1396.2828	1404.8216	1414.0039	1421.2432	1475.8671	1492.5923	1494.8572	1496.2482	1500.8481	1511.6669	2987.0398	3020.4357	3021.787	3026.5097	3028.4859	3040.284	3070.862	3092.0454	3095.8403	3100.0581	3117.4271	3792.8398,CCCC(C)O,CCC[C@@H](C)O,"1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3","1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3/t5-/m1/s1",7.1604,1.71893,1.49915,1.3758,60.39,-0.2613,0.0739,0.3352,858.1408,0.164563,-272.84456,-272.836468,-272.835524,-272.876391,28.823
dsgdb9nsd_000276.xyz,18,"C	 0.0701595169	 1.5073789591	 0.0074788581	-0.380408
C	-0.1114044528	 0.0014721073	-0.0983158575	-0.03492
O	 0.717366818	-0.4719942919	-1.1395233629	-0.254759
C	 0.7713465537	-1.8863285073	-1.2827274874	 0.163745
C	-0.5007135199	-2.4485410553	-1.9263915838	-0.391444
C	 2.0128337943	-2.1866168067	-2.1162965644	-0.385652
H	 1.1138627748	 1.7537734959	 0.2222880873	 0.12386
H	-0.2084543882	 1.9930678488	-0.9321387001	 0.125229
H	-0.5568836176	 1.913214353	 0.807188307	 0.111093
H	 0.1598415896	-0.4869047807	 0.8535366122	 0.081154
H	-1.169737774	-0.2364536385	-0.2899900744	 0.085502
H	 0.8928101509	-2.3393953209	-0.2832091568	 0.059714
H	-0.4208876609	-3.5338749	-2.045425425	 0.112307
H	-1.3881564282	-2.2471635222	-1.3197545428	 0.114622
H	-0.651862702	-2.002307565	-2.9147980639	 0.120398
H	 2.9041678136	-1.7769416021	-1.6340149896	 0.118658
H	 2.1454390531	-3.2653511388	-2.2416821916	 0.10941
H	 1.9216155887	-1.7315811647	-3.1078230644	 0.12149",54.5178	107.0943	192.1252	206.0974	241.0538	261.115	332.0162	398.108	473.1008	484.8286	813.8476	823.7512	888.2554	924.5794	941.2751	983.1533	1095.8189	1131.8113	1158.6167	1176.8869	1188.0033	1207.1773	1298.097	1362.3572	1369.1852	1396.5352	1402.0259	1412.9533	1438.2937	1480.012	1483.0252	1485.3869	1495.1766	1500.4164	1509.7488	1531.3932	2946.3242	2957.2084	2987.0541	3036.4508	3042.0499	3043.6333	3106.4268	3112.6774	3115.5759	3117.5899	3120.5204	3121.7577,CCOC(C)C,CCOC(C)C,"1S/C5H12O/c1-4-6-5(2)3/h5H,4H2,1-3H3","1S/C5H12O/c1-4-6-5(2)3/h5H,4H2,1-3H3",6.73269,1.92812,1.63086,0.9735,61.19,-0.2458,0.0875,0.3333,814.3456,0.163926,-272.839582,-272.831387,-272.830442,-272.871875,28.558
dsgdb9nsd_000277.xyz,18,"C	-0.0131813351	 1.3895852324	-0.0049829201	-0.226593
O	 0.0085363759	-0.0156855384	-0.0192253617	-0.232919
C	-1.281644361	-0.5882139968	 0.0144102957	-0.035333
C	-1.159716023	-2.1108577257	-0.0287437717	 0.023034
C	-2.5383244151	-2.7589881031	 0.1460955943	-0.392534
C	-0.4737738562	-2.5764671991	-1.3188748481	-0.379359
H	 1.0232605947	 1.7355774614	-0.0312559542	 0.124699
H	-0.5469921256	 1.800856228	-0.8770089266	 0.10157
H	-0.495207129	 1.7830173275	 0.9047158602	 0.101076
H	-1.8122987615	-0.273460557	 0.9300936832	 0.078334
H	-1.8809465652	-0.231981582	-0.8438231709	 0.077587
H	-0.5275456676	-2.400254466	 0.8214313038	 0.082104
H	-3.2111081441	-2.4826246832	-0.6746935065	 0.112461
H	-2.4576167218	-3.8503839497	 0.1511343867	 0.114199
H	-3.0132054145	-2.4539449513	 1.0847970804	 0.110396
H	-1.0883150102	-2.3343851347	-2.1949282342	 0.105128
H	 0.4949068184	-2.0866742518	-1.4407603748	 0.130245
H	-0.3171731891	-3.6600600207	-1.3126135653	 0.105907",88.1167	112.6823	183.9269	212.8957	235.5462	248.796	321.9983	378.3699	441.2397	474.4645	835.258	921.1722	930.8459	956.5342	977.0255	1001.8617	1141.9623	1162.2324	1176.0687	1198.4238	1200.6604	1235.2003	1276.4977	1331.8736	1372.5607	1397.431	1409.4177	1430.4158	1480.1628	1485.4486	1489.5507	1489.8813	1502.3242	1503.3276	1512.6637	1526.6398	2932.7514	2962.7706	2966.7193	3007.0169	3019.964	3024.1183	3030.0848	3087.5391	3093.1277	3101.9666	3109.9557	3126.7641,COCC(C)C,COCC(C)C,"1S/C5H12O/c1-5(2)4-6-3/h5H,4H2,1-3H3","1S/C5H12O/c1-5(2)4-6-3/h5H,4H2,1-3H3",6.99745,1.88283,1.60043,0.9451,61.01,-0.2508,0.0876,0.3384,817.8428,0.16427,-272.83269,-272.824541,-272.823597,-272.864643,28.268
dsgdb9nsd_000278.xyz,16,"C	-0.185003523	 1.3352477269	-0.0458255458	-0.226124
O	-0.0645720301	-0.0673195544	-0.0233735414	-0.246383
C	 0.6972432964	-0.5865466025	-1.0984058129	-0.074919
C	 0.6235893236	-2.1110528567	-1.0059184809	 0.13402
C	 1.3242591858	-2.6569386732	 0.2416503308	-0.391508
O	-0.7341537597	-2.5252242325	-1.0657091876	-0.439826
H	 0.7961211453	 1.827810161	 0.0360598714	 0.108228
H	-0.670379405	 1.6872525478	-0.9692434823	 0.109058
H	-0.7983433681	 1.6261602705	 0.8105231538	 0.129022
H	 0.2718810829	-0.2533859276	-2.0583402065	 0.093041
H	 1.7405366079	-0.2345958517	-1.0441548713	 0.086373
H	 1.102756515	-2.524986242	-1.9014997506	 0.082565
H	 0.9038658745	-2.2048900162	 1.1447221246	 0.124817
H	 1.1898942781	-3.740046354	 0.2972367338	 0.121517
H	 2.3978587327	-2.4395095227	 0.2189144796	 0.105508
H	-1.2049498262	-1.9604187727	-0.4403333248	 0.28461",86.3083	124.1312	195.9367	232.2395	247.7753	334.5188	387.3038	413.7516	448.5	636.985	825.7372	929.1281	935.7782	986.3588	1061.1731	1119.8658	1150.8473	1166.4396	1189.8757	1221.1792	1266.185	1310.7952	1366.9929	1393.2241	1410.8181	1433.0258	1479.3598	1486.8337	1488.6263	1499.8392	1500.9001	1522.902	2963.9342	2978.7573	3004.4193	3023.398	3036.8935	3041.0041	3108.3123	3114.5028	3126.976	3782.9395,COCC(C)O,COC[C@@H](C)O,"1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3","1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3/t4-/m1/s1",6.31223,2.13733,1.91565,2.2037,53.61,-0.2581,0.0777,0.3359,711.2834,0.141325,-308.759135,-308.751467,-308.750523,-308.790567,26.669
dsgdb9nsd_000279.xyz,12,"C	 0.2193550203	 1.4985660792	-0.0009575182	-0.47417
C	 0.2558611235	-0.0086057973	 0.0356071186	 0.290481
O	 0.3051878545	-0.666097977	 1.0491266531	-0.270481
C	 0.2267552053	-0.7245418359	-1.3388441108	 0.290481
C	 0.2631330476	-2.2317169247	-1.3022704361	-0.474169
O	 0.17764042	-0.0670436304	-2.3523698683	-0.270481
H	 1.0658334152	 1.8799178826	-0.5808901063	 0.156631
H	-0.6812207195	 1.8389549076	-0.5219119529	 0.156619
H	 0.2443545878	 1.8929395582	 1.0149369022	 0.140919
H	-0.5839130572	-2.6129380086	-0.7230635594	 0.156621
H	 0.2388326427	-2.6260831808	-2.3181843897	 0.140919
H	 1.1631978797	-2.572250623	-0.7805477722	 0.15663",48.0994	101.3594	110.3982	236.8753	351.764	359.3756	523.366	537.7229	627.1307	683.5126	905.2035	954.9883	1009.6946	1072.2474	1131.8501	1280.6519	1381.324	1387.6962	1452.281	1452.709	1457.6979	1462.523	1805.9671	1809.5198	3049.9027	3049.9399	3110.8687	3111.0889	3161.8372	3162.463,CC(=O)C(C)=O,CC(=O)C(=O)C,1S/C4H6O2/c1-3(5)4(2)6/h1-2H3,1S/C4H6O2/c1-3(5)4(2)6/h1-2H3,5.28135,3.3693,2.10993,0.0005,47.03,-0.2408,-0.0826,0.1582,581.337,0.092927,-306.406578,-306.399338,-306.398393,-306.43831,23.569
dsgdb9nsd_000280.xyz,12,"C	 0.0843270772	 1.4736246812	 0.0098353112	-0.470486
C	 0.0549001641	-0.03188663	-0.0006041612	 0.393103
O	-0.0028565971	-0.7066578722	 1.0056591752	-0.316233
C	 0.092401244	-0.7232131686	-1.3606079816	 0.252713
N	 0.1841433142	-2.07963833	-1.2455296206	-0.533555
N	 0.0563537318	 0.009672324	-2.4105465845	-0.506324
H	 1.0053462005	 1.830567193	-0.4607129148	 0.157006
H	-0.7353903615	 1.869969775	-0.594900395	 0.161268
H	 0.0179389257	 1.8306185203	 1.0378393118	 0.133094
H	 0.032848623	-2.4553551353	-0.3212527207	 0.270516
H	-0.0089797075	-2.6672990493	-2.0381590877	 0.252909
H	 0.0780202957	-0.552400938	-3.2646846122	 0.205989",74.7765	117.718	281.6327	306.7684	401.4798	411.5999	513.1645	542.8664	578.7417	700.7643	731.2007	879.2318	975.7805	1049.8255	1089.3244	1139.4867	1211.1246	1381.9754	1432.5759	1453.5057	1459.4925	1598.7723	1718.5669	1796.1313	3057.4878	3122.7556	3162.8437	3440.9127	3581.3413	3716.5439,CC(=O)C(N)=N,CC(=O)C(=N)N,"1S/C3H6N2O/c1-2(6)3(4)5/h1H3,(H3,4,5)","1S/C3H6N2O/c1-2(6)3(4)5/h1H3,(H3,4,5)",5.34084,3.5511,2.16491,1.9354,48.43,-0.2483,-0.0515,0.1968,562.5203,0.09552,-302.580808,-302.574009,-302.573065,-302.611309,23.683
dsgdb9nsd_000281.xyz,11,"C	 0.0117679797	 1.4789204361	 0.0022605922	-0.471459
C	-0.0094290386	-0.0246291855	 0.0236161942	 0.31186
O	-0.100976425	-0.6961482186	 1.026511306	-0.299122
C	 0.096276274	-0.7105233648	-1.3613077256	 0.309084
N	 0.0705484001	-2.0575315582	-1.2656430635	-0.514072
O	 0.1897506555	-0.0638933263	-2.3872685131	-0.347051
H	 0.9324547272	 1.8286158277	-0.4754665911	 0.161607
H	-0.8078324237	 1.8512291774	-0.6204448448	 0.161608
H	-0.0676292212	 1.867933659	 1.017290425	 0.13905
H	-0.0096413306	-2.4769370092	-0.3534276035	 0.279056
H	 0.1326542624	-2.6235775677	-2.0944398256	 0.269439",67.3365	112.5755	256.4997	310.6127	385.8731	415.4131	519.7561	557.3604	641.4402	719.3878	739.4034	970.5428	1034.1373	1092.8312	1189.3455	1364.3079	1391.254	1450.3938	1457.1208	1587.3631	1799.3968	1813.2874	3051.5483	3112.3297	3164.4744	3597.5977	3739.4805,CC(=O)C(N)=O,CC(=O)C(=O)N,"1S/C3H5NO2/c1-2(5)3(4)6/h1H3,(H2,4,6)","1S/C3H5NO2/c1-2(5)3(4)6/h1H3,(H2,4,6)",5.43774,3.54714,2.17517,1.1652,43.45,-0.2416,-0.0632,0.1784,547.5835,0.083247,-322.482659,-322.475927,-322.474982,-322.513285,22.796
dsgdb9nsd_000282.xyz,10,"N	-0.0056014586	 1.3643185157	 0.0079687075	-0.480302
C	 0.1096859342	 0.0601990904	 0.0008375486	 0.321464
N	 1.2012635937	-0.662504903	-0.0138587042	-0.480298
H	 0.9771018785	-1.6598268824	-0.0162714712	 0.298615
H	 2.1481836917	-0.3192554569	-0.0219277543	 0.273811
C	-1.2549265355	-0.7524903368	 0.0114870534	 0.406487
O	-2.2363853202	-0.0015495271	 0.0251643627	-0.456089
O	-1.0623065555	-1.9732484468	 0.0039515725	-0.456111
H	 0.7473257112	 2.0333674704	 0.0037700239	 0.27381
H	-0.9891584095	 1.6424551566	 0.0194563911	 0.298613",129.6039	258.4724	357.2422	386.3741	469.3487	538.4287	582.5047	589.1278	778.4489	797.1801	805.3934	839.0381	1058.4931	1115.8695	1303.0426	1410.1304	1482.5841	1589.2179	1759.5138	1848.3017	3413.1659	3438.7708	3660.3493	3662.7486,NC(=[NH2+])C([O-])=O,NC(=[NH2])C(=O)[O],"1S/C2H4N2O2/c3-1(4)2(5)6/h(H3,3,4)(H,5,6)",1S/C2H4N2O2/c3-1(4)2(5)6/h3-4H2,5.47512,3.91202,2.28171,8.5052,41.06,-0.2349,-0.0376,0.1973,506.6426,0.073524,-338.530072,-338.524237,-338.523292,-338.559249,20.891
dsgdb9nsd_000283.xyz,10,"N	-0.0445622032	 1.2902481998	 0.0088606139	-0.514753
C	 0.0573476386	-0.0513491974	 0.0006917416	 0.335636
O	 1.0864868443	-0.7042315334	-0.012590863	-0.374999
C	-1.3371538247	-0.7215771707	 0.0099716203	 0.335635
N	-1.2352349359	-2.0631798254	 0.0028112553	-0.514753
O	-2.3662900985	-0.0686953673	 0.0235163538	-0.374999
H	 0.7794981069	 1.8658783839	 0.0044531232	 0.270214
H	-0.9695388773	 1.6916240141	 0.01990427	 0.283903
H	-0.3102527021	-2.464559003	-0.0076313499	 0.283903
H	-2.059285178	-2.6388151106	 0.0082981949	 0.270214",98.9051	278.9554	331.3256	345.7277	398.4569	488.1261	531.7257	573.6214	671.0755	687.3196	766.9217	840.8225	1093.9914	1103.3502	1308.9496	1410.0329	1586.2341	1587.3036	1794.6198	1819.3479	3589.797	3590.0988	3737.064	3737.6789,NC(=O)C(N)=O,NC(=O)C(=O)N,"1S/C2H4N2O2/c3-1(5)2(4)6/h(H2,3,5)(H2,4,6)","1S/C2H4N2O2/c3-1(5)2(4)6/h(H2,3,5)(H2,4,6)",5.64251,3.73654,2.24793,0.0024,39.85,-0.2422,-0.0321,0.21,513.8164,0.073748,-338.559964,-338.553802,-338.552858,-338.589499,21.839
dsgdb9nsd_000284.xyz,16,"C	 0.0125817244	 1.4824506954	 0.058895614	-0.387577
C	-0.0241213126	-0.0589260215	-0.0184718347	-0.059562
C	-1.4615207853	-0.5851420506	 0.0202063293	-0.383078
C	 0.6922650519	-0.4938494216	-1.3017141647	 0.394678
C	 2.1917164913	-0.7136878296	-1.2020422528	-0.480035
O	 0.0950170734	-0.6402224727	-2.3436747117	-0.309228
H	 1.0352271659	 1.8725648706	 0.0394441919	 0.115813
H	-0.5324301619	 1.9181412253	-0.7844984536	 0.134736
H	-0.45868753	 1.8265891983	 0.9844812772	 0.120829
H	 0.540002565	-0.4532292496	 0.8367271964	 0.075822
H	-2.008635304	-0.2533524815	-0.8656185842	 0.138379
H	-1.4849435677	-1.6790104651	 0.0326192942	 0.11517
H	-1.9815642778	-0.2224914192	 0.9121314357	 0.106777
H	 2.6814633802	 0.1114725762	-0.6744940121	 0.134569
H	 2.3843212376	-1.6206370038	-0.6156877896	 0.142113
H	 2.6221775395	-0.8325166106	-2.1971158055	 0.140593",46.2091	140.0306	197.5378	225.2764	234.6214	284.9297	324.2737	431.0625	591.5776	602.3557	730.0266	887.1421	931.2693	954.5006	970.7895	1005.1063	1119.0653	1126.8536	1164.9173	1207.9769	1324.4821	1366.4457	1383.4017	1396.2765	1417.4434	1462.4652	1475.9292	1485.5461	1488.6611	1502.1075	1511.3331	1810.9123	3021.5744	3033.9185	3035.4288	3042.907	3094.6881	3104.8251	3108.7218	3111.9289	3128.4064	3150.8465,CC(C)C(C)=O,CC(C)C(=O)C,"1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3","1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3",4.73706,2.78011,2.2501,2.5905,56.8,-0.2389,-0.0081,0.2308,650.5524,0.140412,-271.665153,-271.657306,-271.656362,-271.697004,27.077
dsgdb9nsd_000285.xyz,15,"C	-0.3327031388	 1.6233899716	-0.1853019356	-0.377794
C	 0.0520916725	 0.1427675437	-0.0382265026	-0.067435
C	-1.1808324113	-0.7288210807	 0.2457236849	-0.377818
C	 0.712610369	-0.3316870936	-1.3373863678	 0.41898
N	 2.0068850088	-0.7488151388	-1.223386191	-0.524831
O	 0.1207350573	-0.3338696943	-2.400527329	-0.378654
H	 0.5487156564	 2.2546363447	-0.3371233227	 0.113069
H	-0.9921229967	 1.7501384004	-1.0480899719	 0.142673
H	-0.8539361624	 1.9758879366	 0.7100121076	 0.109893
H	 0.7615625892	 0.0399120179	 0.7930531793	 0.06077
H	-1.86604356	-0.6874785422	-0.6051502737	 0.142993
H	-0.9044021387	-1.7756827265	 0.4070397369	 0.113166
H	-1.7055644984	-0.3737129243	 1.1379810712	 0.109327
H	 2.4996397362	-0.7487716032	-0.3487018557	 0.256977
H	 2.4830369469	-1.0658908411	-2.0523227898	 0.258684",16.9788	115.049	214.0705	238.7985	239.5954	287.8886	323.1366	473.5465	596.7364	612.2749	752.7056	777.6957	913.3038	931.278	974.849	1056.2819	1119.3541	1132.3987	1196.2924	1281.4644	1335.6217	1390.9016	1398.6737	1418.8605	1484.5322	1492.3875	1499.6102	1514.9667	1614.7655	1793.5082	3017.1216	3036.2145	3039.6185	3103.3937	3106.046	3122.2833	3127.0072	3602.1188	3743.4241,CC(C)C(N)=O,CC(C)C(=O)N,"1S/C4H9NO/c1-3(2)4(5)6/h3H,1-2H3,(H2,5,6)","1S/C4H9NO/c1-3(2)4(5)6/h3H,1-2H3,(H2,5,6)",4.90809,2.61486,2.52356,3.4399,53.35,-0.2409,0.0371,0.278,617.1359,0.130071,-287.737498,-287.729645,-287.728701,-287.770224,26.737
dsgdb9nsd_000286.xyz,13,"C	 0.1505504687	 1.4453807556	-0.3452865615	-0.387537
C	 0.041139386	-0.0249775259	 0.0601171664	-0.111749
N	 0.6596005024	-0.3777892253	 1.3517363206	-0.535524
H	-0.8740832256	-1.4725113146	 1.5304505129	 0.305406
H	 1.6531349863	-0.5500635645	 1.249092036	 0.247352
H	 0.5590577474	 0.3883402951	 2.0120432603	 0.243631
C	-1.4320296814	-0.4952527349	 0.0600417249	 0.435239
O	-2.2433749637	-0.1171179567	-0.7423447538	-0.339674
O	-1.7077842515	-1.3902214288	 1.0165469793	-0.368685
H	 1.196141123	 1.733286451	-0.488686701	 0.110377
H	-0.400210333	 1.6190806756	-1.2714130671	 0.156405
H	-0.2830675097	 2.0918313833	 0.4262500085	 0.120835
H	 0.5298382811	-0.6431896999	-0.7039087554	 0.123923",74.0481	221.7524	273.0467	292.4266	351.211	405.5918	529.6839	560.9321	736.4878	802.5886	856.0766	885.7118	941.2096	1018.5811	1090.9023	1147.5743	1216.7758	1234.5353	1316.4758	1392.1679	1403.6001	1428.9606	1489.5013	1497.8595	1658.4752	1867.982	3034.1472	3039.4856	3105.0927	3143.1848	3474.5302	3501.1698	3586.252,CC([NH3+])C([O-])=O,C[C@@H](N)C(=O)O,"1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)","1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1",4.85146,3.44622,2.14957,5.0933,45.76,-0.251,0.0174,0.2683,578.6969,0.108391,-323.665247,-323.658667,-323.657723,-323.695493,23.344
dsgdb9nsd_000287.xyz,14,"C	 0.1068924293	 1.4669781586	-0.2775523917	-0.401859
C	 0.0733258151	-0.0272096741	 0.075639127	 0.062269
O	 0.7015298341	-0.2514558406	 1.3079372301	-0.4373
C	-1.3544957401	-0.5807707178	 0.1142712538	 0.370227
C	-2.2160881311	-0.4572171969	-1.1209974691	-0.480273
O	-1.7524062754	-1.1061977036	 1.1332201149	-0.319435
H	 1.1407576864	 1.8172652945	-0.2314579865	 0.139543
H	-0.27682643	 1.6563532294	-1.2844355629	 0.113424
H	-0.4799355144	 2.0438748345	 0.4437761906	 0.127832
H	 0.5978132894	-0.5830489136	-0.723284602	 0.087431
H	 0.0420629103	-0.7205533615	 1.8454669765	 0.291144
H	-2.5922230335	 0.5690875622	-1.202795555	 0.155969
H	-1.6438186679	-0.664570151	-2.0301043946	 0.140527
H	-3.0666512821	-1.1358597101	-1.0458662912	 0.1505",82.4967	128.1192	219.9232	257.819	318.8993	391.6127	436.0445	465.2538	577.4987	641.0626	746.5258	924.7987	961.145	976.3926	1063.2466	1117.1743	1160.3679	1217.1096	1284.5597	1356.3733	1388.0192	1399.5417	1435.1714	1462.9524	1476.3352	1492.7387	1500.1314	1795.0649	2937.9251	3041.7154	3044.0126	3106.5262	3118.4649	3128.1908	3153.064	3668.5952,CC(O)C(C)=O,C[C@@H](O)C(=O)C,"1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3","1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3/t3-/m1/s1",4.86781,3.19439,2.14328,2.9304,49.94,-0.263,-0.0258,0.2371,606.3478,0.117268,-307.594137,-307.586914,-307.58597,-307.625022,25.252
dsgdb9nsd_000288.xyz,13,"C	-0.0181989068	 1.6011234048	 0.0115456828	-0.388472
C	 0.0683570348	 0.0679624852	-0.0067420359	 0.056481
O	 0.8352889429	-0.3960393687	 1.0709591261	-0.436369
C	-1.3240759807	-0.5812869207	 0.0765951055	 0.386121
N	-2.162588199	-0.365472121	-0.9659466539	-0.516482
O	-1.6310023335	-1.2448641625	 1.0539658541	-0.376867
H	 0.9931195126	 2.0149573735	 0.0264519465	 0.135539
H	-0.5396982228	 1.9954349566	-0.8670517364	 0.099132
H	-0.5413976366	 1.9394967885	 0.9106867524	 0.131175
H	 0.5336459284	-0.2512898678	-0.9542550525	 0.08274
H	 0.2155454894	-0.9251985265	 1.602605567	 0.292348
H	-1.8713147985	 0.1278095167	-1.7913075621	 0.266186
H	-3.0709381203	-0.799681868	-0.9552034737	 0.26847",57.6898	186.8698	228.6463	255.9977	328.107	399.3529	460.8155	492.4688	557.5838	643.0045	721.7068	785.3175	923.5393	1040.9439	1095.6606	1105.3398	1173.7907	1269.4246	1351.8471	1366.2261	1405.888	1453.6475	1492.3923	1500.1803	1620.0025	1784.8542	2964.8301	3038.7293	3111.7912	3127.64	3604.9119	3644.4464	3738.9637,CC(O)C(N)=O,C[C@@H](O)C(=O)N,"1S/C3H7NO2/c1-2(5)3(4)6/h2,5H,1H3,(H2,4,6)","1S/C3H7NO2/c1-2(5)3(4)6/h2,5H,1H3,(H2,4,6)/t2-/m1/s1",5.05033,3.24897,2.23698,4.1096,46.24,-0.26,0.0186,0.2786,574.3293,0.10692,-323.665987,-323.658861,-323.657917,-323.69684,24.979
dsgdb9nsd_000289.xyz,15,"C	 0.1645739009	 1.2647824484	 0.2261954031	-0.339919
N	 0.0001190974	-0.1432554943	-0.0913320039	-0.071698
C	 0.1243813474	-1.0516497486	 1.02910771	-0.333535
C	-0.253491787	-0.5094461967	-1.3918994454	 0.405206
C	-0.4195322362	-1.9960047821	-1.6846028695	-0.498924
O	-0.3449619375	 0.3135757355	-2.28818044	-0.37403
H	 1.1580718882	 1.4522395818	 0.6538631396	 0.11724
H	 0.0486497557	 1.8373477793	-0.6920846391	 0.16986
H	-0.5869887471	 1.5872236018	 0.9584642453	 0.117229
H	-0.6264987945	-0.8261530092	 1.7989228959	 0.124939
H	-0.00943296	-2.0855743529	 0.71854718	 0.138399
H	 1.1145212023	-0.9607403682	 1.4967300944	 0.124928
H	-1.2582016253	-2.4322617204	-1.132879364	 0.13603
H	-0.6119563091	-2.090146096	-2.7525821899	 0.148249
H	 0.4799715448	-2.5671872286	-1.4341730464	 0.136026",73.3163	107.3889	154.1311	187.32	239.5152	321.4808	399.4122	462.9659	591.2681	591.7021	731.3505	966.3274	1023.005	1046.3924	1081.4146	1131.3376	1180.48	1199.1282	1287.3305	1379.9407	1423.0231	1434.6934	1463.4886	1475.4455	1484.3652	1495.808	1503.534	1504.8508	1544.9348	1759.409	3000.4776	3011.5757	3039.5157	3043.7953	3054.5666	3106.7969	3161.2342	3168.466	3172.485,CN(C)C(C)=O,CN(C)C(=O)C,1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,4.91512,3.39317,2.0861,3.5335,54.99,-0.2342,0.0354,0.2696,622.3344,0.129864,-287.723848,-287.716142,-287.715198,-287.755519,25.808
